id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
3317,,120,69,10,7,,60.67,45.65939
3318,,1149,45,4,5,72528.0,66.34,129317.78
3319,,2937,60,12,10,1.50312,,
3320,,870,49,6,2,,16556.0,
3321,,1542,34,2,8,,,259.56243
3322,,205,25,3,6,,32211.0,15642299.0
3323,,2867,60,2,8,47363.0,3658.0,2695871.0
3324,,1449,12,4,4,33427.0,55.88,12.25163
3325,,2211,52,1,1,39804.0,,
3326,,1049,70,10,4,30854.0,54.48,31.01456
3327,,54,27,2,5,95601.0,234.04,13576664.0
3328,,2108,31,12,7,1578.79,27616.0,170.28847
3329,,3674,32,14,12,87741.0,,144.383
3330,,441,54,15,10,,,3852301.0
3332,2025-09-08,159,2,9,8,1.85377,28068.0,
3333,2026-01-03,1245,8,6,11,,,
3334,,3596,71,6,9,159823.0,16563.0,302.17108
3335,,1419,77,12,10,1.10235,15525.0,14619334.0
3336,,2402,67,5,9,32865.0,6336.0,1516959.0
3337,,2566,45,7,4,482.64,,73.98733
3338,,2362,26,4,1,,,10195830.0
3339,,1223,35,1,7,1922.52,,
3340,,1111,76,7,4,106761.0,13170.0,93.87462
3341,,2108,14,6,11,18152.0,32.62,4639.05
3342,,903,39,13,11,145665.0,11283.0,180.0419
3344,2026-01-19,173,10,3,8,,7084.0,45.54334
3345,,2268,9,8,5,73156.0,,145.37323
3346,,2615,68,12,7,93302.0,84.67,137274.54
3347,,1613,48,6,10,17485.0,1117.0,3329997.0
3348,,671,13,8,3,,3726.0,40580.45
3349,,584,80,11,1,181878.0,13485.0,357.34598
3350,,604,37,14,9,,13589.0,23210857.0
3351,2025-07-03,1384,33,13,9,7341.0,892.0,
3352,,2126,21,13,4,43399.0,10605.0,65.72715
3353,2026-02-05,200,11,9,7,143909.0,35508.0,
3354,,2668,12,2,4,1328.9,,25856114.0
3355,,217,30,9,11,369.33,8189.0,70.99937
3356,,178,29,9,12,1.0945,1360.37,
3357,,2428,78,1,7,904.67,20071.0,40340.59
3358,,425,56,3,3,190146.0,25021.0,83.20273
3359,,1138,11,9,2,36053.0,2517.0,5825826.0
3360,,2717,67,2,9,,8111.0,94.51838
3361,,1856,51,3,6,170743.0,,152787.85
3363,2025-04-23,2006,59,10,10,,21896.0,22393262.0
3364,,1936,37,11,9,70608.0,9241.0,
3365,,635,25,5,2,,12140.0,89.95691
3366,,396,31,8,6,,13062.0,
3368,,2308,18,15,5,,13850.0,19847222.0
3369,,1249,6,15,4,49340.0,,7887596.0
3370,,1305,12,6,7,44923.0,68546.0,1902769.0
3371,,1270,20,3,9,1168.74,13667.0,
3372,,2250,38,7,12,135050.0,282.03,213459.95
3373,,1005,16,11,6,,,10246161.0
3374,,3890,23,1,11,87599.0,,41.75395
3375,,1893,17,5,2,131681.0,18469.0,16572618.0
3376,,595,7,11,12,,22061.0,298461.1
3377,,182,72,2,7,71202.0,107.26,76.15606
3378,,1569,19,11,8,124604.0,7295.0,191.93919
3379,2025-10-10,2539,20,15,7,,4814.0,2167130.0
3380,2025-12-21,1180,47,6,5,,5008.0,31110.69
3381,,66,76,15,6,,144.18,235840.07
3382,2025-11-27,1207,29,12,7,,17139.0,
3383,,833,66,13,11,1.88567,,322840.85
3384,,121,51,13,4,144845.0,16993.0,
3385,,2353,27,12,7,,,62.34468
3386,,90,12,13,5,66679.0,,104.5615
3387,,524,17,5,8,364.35,,
3388,,827,8,1,7,95742.0,16324.0,13662675.0
3390,,3000,39,10,11,13517.0,911.0,11.77246
3391,,671,42,13,9,1.81586,32466.0,126.67944
3392,,2204,44,2,6,78086.0,12716.0,52.85126
3394,2025-01-28,1406,18,10,2,,21110.0,20014081.0
3395,,679,37,11,1,1.24247,24038.0,21171696.0
3396,,2445,73,6,8,8792.0,644.0,
3397,,1254,51,11,12,20401.0,,28.60234
3398,,145,42,8,12,,28498.0,193650.41
3399,,1629,7,7,12,17828.0,3186.0,1275411.0
3400,,2534,61,5,7,159093.0,19521.0,111636.07
3402,,1077,54,9,5,1065.78,,155948.9
3403,,777,19,4,7,175450.0,41841.0,
3404,,216,2,13,11,5916.0,857.0,421502.0
3405,2026-01-22,442,56,11,12,,38063.0,94.62285
3406,,2685,59,1,12,150272.0,25971.0,231.54874
3408,2025-03-07,2728,48,2,3,,10468.0,6191562.0
3409,,2526,39,4,1,76630.0,18333.0,57.13036
3410,,1260,119,4,7,185857.0,10262.0,357852.17
3411,,538,52,4,12,68025.0,9151.0,133.40038
3412,,2448,9,7,10,177473.0,,48828.89
3413,,194,11,14,8,0.0,1972.0,1011716.0
3415,,1977,6,8,3,1.72194,18308.0,91001.19
3416,,1369,4,7,8,,,29.0573
3417,,2800,62,12,8,,36174.0,70.45668
3418,,428,25,2,11,1.61434,37366.0,286817.35
3419,,1838,39,10,7,1.40658,,16534980.0
3420,,1710,15,11,8,37871.0,7736.0,2911454.0
3421,,886,38,11,6,88780.0,9787.0,135.54087
3422,,1052,9,7,1,64153.0,13104.0,32125.99
3423,,2629,22,7,4,76483.0,4652.0,130635.36
3424,,928,70,11,11,1494.38,,265.18463
3425,,236,34,7,2,198917.0,,6734227.0
3426,2025-05-04,2981,2,7,10,,24983.0,323950.45
3427,,2611,49,14,9,51213.0,,4525263.0
3428,,843,77,13,4,12384.0,,1212550.0
3429,2025-04-24,1240,68,2,9,,14372.0,66567.41
3430,,2336,6,12,9,112975.0,19730.0,21374799.0
3431,,2688,49,6,7,96916.0,12095.0,121880.58
3432,2025-01-04,2638,39,5,7,,404.12,
3433,,2733,10,7,6,107057.0,261.51,78.78323
3434,2025-07-01,1807,29,11,11,58557.0,66089.0,
3435,,2977,33,3,3,20945.0,33.89,
3436,,2896,45,4,5,1.5959,353.14,3393226.0
3437,,2850,48,10,8,1.27257,201.28,3902603.0
3438,,1274,76,10,9,,86.13,
3439,,2112,7,7,7,84806.0,9656.0,5749657.0
3440,,218,1,1,10,77361.0,9673.0,130.05169
3441,2026-01-29,2110,70,5,5,,32102.0,16207.02
3442,,2178,63,4,6,1207.69,12571.0,199530.35
3444,,2900,52,10,7,189553.0,244.0,
3445,,1843,80,8,8,131380.0,16633.0,22630176.0
3446,,1906,18,13,7,1.52003,37610.0,297754.48
3447,,196,24,14,12,21488.0,,40206.62
3448,,2703,60,5,10,36672.0,,61.62467
3449,,2490,13,12,7,145398.0,,
3450,,226,17,9,4,,,231.40434
3451,,2597,4,5,6,23790.0,3979.0,4394762.0
3452,,1970,5,2,9,,303.92,5752324.0
3453,,1815,9,1,6,,,251705.45
3454,2025-02-25,1422,50,8,10,,17741.0,103.54151
3455,,1019,26,5,7,172853.0,11160.0,18016621.0
3456,,1779,34,2,2,,,112.46645
3457,,661,35,7,10,1.11594,7598.0,104885.99
3458,,2195,12,6,10,1853.04,19594.0,10094396.0
3459,2025-04-19,2475,120,6,2,,28846.0,
3460,,489,42,10,11,104590.0,82.28,7055548.0
3461,2025-07-22,2003,15,3,4,,,
3462,,726,36,4,8,29388.0,5546.0,5674836.0
3463,,65,66,11,10,184582.0,,104.34738
3464,,2038,10,10,6,,20334.0,9786890.0
3465,,804,38,6,11,1.58026,337.54,266.55671
3466,,2920,17,4,11,182653.0,24015.0,233.37753
3468,,1391,23,8,11,192588.0,35323.0,181.56552
3469,2025-08-18,2095,70,12,4,,1280.0,44.1336
3470,,785,55,12,12,1569.85,,21963481.0
3472,,522,40,11,6,1.21456,203.41,
3473,,2052,66,6,11,1910.42,,6022585.0
3474,,2193,60,4,2,,3530.0,79267.41
3475,,3867,31,7,6,,12725.0,
3476,,2913,60,5,12,157989.0,29816.0,
3477,,333,22,10,1,176693.0,,250.05222
3478,,1371,13,1,10,157632.0,14061.0,
3479,,887,43,3,9,,13092.0,
3481,,1245,13,11,6,15687.0,,762037.0
3482,,193,73,3,10,106511.0,19941.0,98.73102
3484,,2020,11,10,3,1630.08,,12043808.0
3485,,1658,13,11,3,119373.0,9068.0,12655637.0
3486,2025-02-28,561,28,14,8,,461.73,
3487,,1863,39,13,5,,2185.0,20897.18
3489,,1160,54,13,4,1.43043,13266.0,
3490,,2614,11,12,10,,305.41,18527755.0
3491,,451,22,4,11,1.74663,10341.0,17189523.0
3492,,964,22,12,7,931.24,9009.0,80988.58
3493,,514,50,7,4,10442.0,1754.0,11.59551
3494,,1209,76,11,4,,,
3495,,1548,65,11,7,78722.0,4776.0,
3496,,715,29,4,9,1127.63,,19783155.0
3497,,1714,7,4,6,88168.0,7596.0,
3498,,792,20,11,10,72338.0,17016.0,
3499,,753,36,5,11,,172.22,
3500,,1465,71,4,10,80079.0,16621.0,
3501,,2124,48,1,7,,4126.0,31568.5
3502,2025-08-29,2731,76,13,3,132397.0,10972.0,
3504,,1964,64,11,8,97379.0,,135.4349
3505,,2848,61,7,7,1379.43,264.16,29522.13
3506,,225,14,11,11,74547.0,,60519.37
3507,,2768,2,2,9,1.31187,13310.0,195.54634
3508,,548,74,5,6,,33386.0,17595633.0
3509,,2027,21,4,1,113366.0,14592.0,161.9556
3510,,550,32,5,3,136541.0,34040.0,
3511,2025-09-28,1935,36,15,11,34906.0,85.24,
3512,,1041,76,11,11,,27204.0,112.63169
3513,,2734,76,3,3,26847.0,6680.0,4687499.0
3514,,834,22,14,7,,38181.0,
3515,,479,22,14,3,118529.0,,23292307.0
3516,,1265,79,14,10,,157.36,
3517,,1623,62,4,10,29389.0,2040.0,1327614.0
3518,,564,77,3,8,263.78,43474.0,50937.87
3519,,293,18,15,11,294.59,43.75,2075239.0
3520,,2045,56,2,5,,40491.0,7935504.0
3521,,2276,77,12,9,432.68,7592.0,75.25626
3522,,2925,35,13,6,5178.0,,339525.0
3523,,503,27,7,12,668.79,139.94,
3525,,1859,22,6,12,-54684.0,105.26,5569167.0
3527,,1428,74,15,3,,199.3,
3528,,2844,18,9,2,106012.0,,9437107.0
3529,2025-06-09,1736,32,15,6,0.0,,
3530,,304,68,7,3,,5252.0,13669.1
3531,,835,5,7,11,1.55454,,21335027.0
3532,,2526,3,1,7,83868.0,11126.0,16281234.0
3533,,2017,75,11,10,56498.0,137.71,
3534,,1590,60,15,10,131788.0,10806.0,2906958.0
3535,,2426,31,11,8,191544.0,15399.0,320.38195
3536,,2078,5,9,2,61248.0,79.43,92364.3
3537,,1978,76,2,4,1.55107,33478.0,296.39034
3538,,1306,55,15,7,37013.0,42.64,44603.27
3539,,215,13,4,4,38401.0,4727.0,6090958.0
3540,2025-09-09,458,23,8,8,1.01779,7435.0,
3541,,572,51,6,11,1.65031,19339.0,25721292.0
3542,,720,73,4,1,,26728.0,18509986.0
3545,2025-04-03,1067,65,14,5,171233.0,12464.0,
3546,,2004,70,4,2,66159.0,,80418.47
3547,,2365,16,15,4,,98.37,
3548,,3807,60,7,11,60915.0,14505.0,
3550,,513,46,7,12,96827.0,11481.0,16484530.0
3551,,993,36,12,6,70412.0,,13243129.0
3552,,256,68,8,10,,32025.0,166676.59
3553,,2130,71,1,12,9746.0,717.0,4405.74
3554,,2447,50,4,7,10607.0,1152.0,
3555,,1126,41,3,9,176701.0,352.89,60.14018
3556,,514,24,8,11,679.78,7150.0,8289967.0
3557,,644,24,13,6,1.42569,13530.0,20575936.0
3558,,1953,11,2,5,202.47,,
3560,,1557,8,12,11,1.72583,33513.0,15866371.0
3561,,993,76,14,7,1613.75,221.25,200.59855
3562,,2929,68,4,3,34579.0,2371.0,36.40018
3563,,2845,74,1,2,,17143.0,21784855.0
3564,,1171,54,11,10,903.21,215.53,75700.07
3565,,685,9,14,9,1383.22,,16382979.0
3566,,911,24,10,6,,113.92,277471.94
3567,,2851,62,7,2,122832.0,,144.26139
3569,,1498,76,3,5,125388.0,12302.0,
3570,,2608,49,2,11,119587.0,6951.0,3620537.0
3571,,1405,63,7,3,307.71,71.84,33.83376
3572,,1819,22,5,3,12572.0,,622926.0
3573,,1977,59,2,9,107128.0,12656.0,82200.84
3574,2025-07-03,2419,12,7,6,,,25602543.0
3575,,617,66,2,2,8785.0,1424.0,2.26444
3576,,2030,18,11,5,53262.0,5527.0,3490497.0
3577,,1228,62,3,11,1489.79,11619.0,
3579,,1953,20,15,7,25476.0,56.04,24942.13
3581,,3525,1,3,12,185180.0,25175.0,30721975.0
3582,,1469,19,4,2,119860.0,10810.0,166898.66
3584,,668,10,1,3,136108.0,,36406.81
3585,,2140,42,9,3,62679.0,85.35,51.02801
3586,,1039,52,3,12,,14525.0,1589124.0
3587,,2379,64,13,8,,26466.0,
3588,,2979,21,14,11,759.04,10957.0,5367213.0
3591,,2809,97,13,11,173969.0,,199962.92
3592,,374,33,6,12,,8795.0,1601499.0
3593,,3780,8,8,7,84056.0,8400.0,15562116.0
3594,,8,55,14,12,,114.98,35070143.0
3595,,860,67,11,4,166345.0,32475.0,
3598,,2920,31,6,1,191413.0,,302907.48
3599,2025-08-01,2446,50,13,8,,5185.0,96.01141
3600,,265,20,10,5,782.39,19425.0,
3601,,1502,77,11,7,154601.0,10433.0,149.37691
3602,,2797,24,15,9,99414.0,224.88,18096318.0
3603,,2827,62,11,1,192431.0,390.34,84.48468
3604,,744,66,5,4,144673.0,195.88,24902648.0
3606,,967,19,7,9,1553.19,19719.0,16095191.0
3607,,555,22,2,5,1.53943,35505.0,21730244.0
3608,,1854,29,10,12,67976.0,7265.0,7184027.0
3610,,1794,55,2,2,,7743.0,
3612,,2556,59,13,2,1.35565,274.72,79.52462
3613,,1053,1,15,6,,2494.0,1496028.0
3614,,1912,20,5,11,,102.11,16144262.0
3615,,438,1,15,3,17361.0,3127.0,7.0291
3616,,2013,41,10,4,,,18809481.0
3617,,652,31,9,7,88187.0,97.13,108.29462
3618,,3748,55,14,8,95967.0,9012.0,
3619,,1202,63,14,6,-847.59,18576.0,112667.74
3620,2026-01-22,1478,41,14,1,1.8162,32669.0,
3621,,2728,57,6,5,41718.0,5825.0,
3622,,1865,74,10,12,1.51426,,17113363.0
3623,,1089,29,2,7,-164851.0,29686.0,23803836.0
3625,,426,25,14,8,76611.0,14382.0,84.85222
3626,,2003,66,6,6,34708.0,4704.0,23.4742
3627,,1465,42,5,4,609.03,,
3628,,2030,65,7,10,99655.0,23090.0,46.70305
3629,,868,46,9,4,1.89489,32731.0,
3630,,130,74,9,12,1.2881,127.05,19480834.0
3631,,134,27,9,1,71.78,496.0,
3632,,978,36,9,3,,86.57,
3633,,2528,67,8,12,,,4429526.0
3634,,2645,14,15,12,190000.0,30139.0,
3635,,1150,21,5,1,1.06931,9090.0,
3636,,2420,5,7,3,125666.0,30225.0,206.10296
3637,,464,36,8,7,1019.05,,152603.19
3638,,160,67,10,7,175143.0,37298.0,11415481.0
3639,,37,25,7,2,1.44731,34269.0,9894048.0
3640,,1708,27,5,6,1.94543,248.87,96.12238
3642,,2908,74,3,11,,20025.0,12534627.0
3643,,2266,33,9,9,162118.0,21698.0,
3644,,1880,15,4,2,149763.0,21311.0,274498.46
3645,,95,17,9,9,1376.76,12288.0,
3646,,2499,69,15,9,1376.18,9175.0,26984067.0
3647,2025-09-10,2037,24,1,8,,,
3648,,1964,59,5,8,,18433.0,8248435.0
3650,,2014,61,9,9,56163.0,,111454.32
3651,,2997,68,15,11,467.43,,79.92593
3652,,2741,58,12,8,1001.0,16207.0,2872525.0
3653,,826,13,7,10,123092.0,157.53,5922382.0
3654,,542,33,4,3,1230.1,29776.0,233.20318
3655,,1253,47,3,5,92604.0,,145.4321
3656,2025-09-23,1520,27,4,3,44412.0,,
3657,,2149,57,5,7,-1.00157,10282.0,17228917.0
3659,,322,53,4,6,70334.0,150.87,11153478.0
3660,,1409,45,9,8,108134.0,19283.0,
3661,,963,26,2,2,1.16933,26487.0,22744903.0
3662,,1109,64,14,2,,4677.0,
3663,,155,57,11,6,13822.0,1911.0,14366.26
3664,,127,13,11,11,133788.0,25002.0,
3665,,1310,12,7,5,54201.0,12064.0,6268450.0
3666,,2936,3,9,10,1694.92,35154.0,25795222.0
3668,,504,66,7,12,97591.0,49.65,8251549.0
3669,,1161,6,2,8,584.56,10716.0,
3670,,75,67,15,2,1375.19,17842.0,16427625.0
3671,,853,72,11,6,185940.0,381.35,37114749.0
3672,,2608,59,4,11,91019.0,12884.0,16839541.0
3673,,2208,74,12,9,1.57158,271.5,
3674,,2140,64,1,12,31825.0,2017.0,5731063.0
3675,,1558,49,10,11,1341.06,157.7,102141.68
3676,,531,19,9,10,96955.0,8936.0,
3677,,2269,25,14,9,120273.0,7659.0,116720.84
3678,,1945,26,9,11,138269.0,,30.63031
3679,,2289,29,12,4,,,1692908.0
3680,,11,65,5,12,1.30898,19982.0,91.75978
3681,,264,22,5,10,75430.0,,10639020.0
3682,,291,42,9,10,69446.0,12757.0,36606.26
3683,,1173,56,14,11,148825.0,35516.0,16748832.0
3684,,650,63,2,8,91178.0,12840.0,
3685,,1568,79,8,9,1184.42,24883.0,
3686,,1667,16,11,7,1.30858,,12174524.0
3687,,1842,14,8,11,82387.0,13081.0,14783851.0
3688,,1145,61,14,2,184855.0,19376.0,7494696.0
3689,,944,47,13,8,1930.3,31303.0,37196361.0
3690,,2286,1,5,7,166818.0,189.93,30155903.0
3691,,1472,59,1,10,1.2612,,21476594.0
3692,,2153,4,5,12,13650.0,717.0,10.84321
3693,,355,64,14,11,,23575.0,8707029.0
3694,,843,53,12,5,44149.0,,79.9448
3695,,2836,17,8,12,,26658.0,91645.48
3696,,604,6,9,7,,,3900554.0
3697,,1416,58,15,9,82345.0,5155.0,
3698,,513,71,7,9,135653.0,2229.18,25487969.0
3699,2025-02-01,1776,15,15,9,78120.0,98.19,
3700,2025-06-01,266,3,9,12,111928.0,26884.0,
3701,,813,73,12,5,63482.0,13963.0,7328239.0
3702,2025-11-12,2903,68,14,6,93713.0,184.07,
3703,,539,76,9,3,69568.0,,13268985.0
3704,,1128,10,14,1,1.67967,10069.0,7411238.0
3705,,891,63,14,1,190085.0,,333332.42
3706,2025-03-20,2212,38,5,6,,3808.0,42.44991
3708,,2404,65,10,4,39131.0,2285.0,5006075.0
3709,,1667,34,4,8,172636.0,24274.0,298.60651
3710,,1955,18,14,7,310.99,,
3711,,1600,77,11,4,1695.87,19673.0,177.33121
3712,,167,30,10,12,,26130.0,19124918.0
3713,,1068,39,10,8,991.9,14821.0,
3715,,2998,32,2,11,1788.84,,130547.6
3716,,2735,25,9,11,130893.0,15272.0,6994723.0
3717,,1161,37,1,2,25902.0,5238.0,1422476.0
3718,,2273,67,14,8,113930.0,12467.0,176049.55
3719,,1360,24,10,9,78247.0,,6264279.0
3720,,2032,47,11,6,1539.41,19241.0,18680244.0
3721,,429,24,2,4,1.15514,25521.0,4743462.0
3722,,389,43,5,5,30168.0,47.14,3903164.0
3723,,2627,63,11,9,,105.57,266521.03
3724,2025-03-18,895,7,5,6,,33567.0,54229.89
3727,,411,64,2,9,195197.0,,58.6177
3728,,595,67,11,8,,,
3729,,2884,30,3,1,141631.0,7917.0,147.83041
3730,,660,66,14,9,,,
3731,,402,15,9,7,,1428.0,2.11108
3732,,1342,44,6,4,,22320.0,37.86075
3733,,2523,63,13,3,1004.77,,
3734,,1117,52,11,12,87410.0,160.46,
3736,2025-07-26,1106,43,10,10,,6064.0,102.63151
3737,,463,76,7,12,88.38,1448.0,
3738,,427,20,3,6,,3982.0,
3739,,250,33,2,12,1.54527,375.56,
3740,,132,38,1,12,,,100.71518
3741,,828,69,9,6,83463.0,15542.0,15579548.0
3742,,2484,44,9,1,7349.0,1311.0,4812.74
3744,,1978,64,8,12,14972.0,3202.0,
3745,,2509,38,12,6,1220.1,,165271.12
3746,,1196,44,10,3,,1752.0,
3747,,2263,60,11,4,,123.38,
3748,,725,72,6,8,1.93581,17226.0,7191796.0
3749,,2003,101,12,4,1.82499,30207.0,228382.28
3750,,2326,74,10,9,-182867.0,,295.65969
3751,,470,14,12,12,1892.69,37558.0,35835886.0
3753,,989,45,2,9,196693.0,27551.0,
3754,,890,42,15,6,1848.67,,
3755,,2462,57,15,1,64659.0,5546.0,17.58094
3756,,125,19,5,11,,43254.0,
3758,,2602,14,9,5,,334934.0,263977.11
3759,,1468,19,15,2,59907.0,7688.0,9991769.0
3760,,2822,5,1,8,30376.0,,
3762,,1191,17,12,2,801.51,,4103135.0
3763,,114,49,2,11,93880.0,14766.0,12179937.0
3764,,1600,66,8,4,195764.0,19375.0,249389.08
3765,2025-10-11,1956,37,3,3,,20257.0,24248587.0
3766,,1250,72,9,1,,9665.0,
3767,,1300,4,11,10,,,
3769,,1401,12,9,7,71164.0,16894.0,28300.68
3770,,753,46,9,10,,,129569.94
3771,,1855,32,10,8,1799.99,43507.0,104.20776
3772,,1835,14,2,1,1.91304,221.05,27928959.0
3773,,1840,20,12,12,6770.0,393.0,1016305.0
3774,,261,18,12,5,,1365.0,21.56855
3775,,1484,24,4,4,73155.0,15404.0,
3776,,2615,39,5,4,1.36178,,16512492.0
3777,,2114,45,15,2,,4469.0,3399365.0
3778,,302,10,4,6,139806.0,31254.0,
3779,,2738,79,10,9,1.52324,,
3780,,2957,6,9,3,,34.01,8066.85
3781,,997,36,8,11,1.29319,,6481230.0
3782,,211,20,3,3,92882.0,9699.0,44344.04
3783,,107,11,12,11,,10904.0,
3784,,1172,56,3,3,,84.96,55528.59
3785,2025-09-03,979,71,4,4,,16431.0,18764555.0
3786,,561,40,11,5,6908.0,,
3787,2025-10-04,1973,64,9,2,,14751.0,140513.8
3788,,2640,51,15,11,97099.0,23743.0,17270592.0
3789,,2281,23,11,12,1255.74,27888.0,69.95312
3791,2025-10-17,421,77,8,7,-1745.57,224.52,
3792,,2826,76,5,9,,27817.0,135865.3
3793,,2298,32,13,12,8791.0,1831.0,9.72657
3794,,2956,46,11,7,137946.0,186.95,
3795,,567,21,9,2,,4487.0,
3796,,290,77,8,7,,21120.0,14631311.0
3797,,2748,3,12,3,,218.91,136.40644
3798,,618,56,4,10,1586.02,158.05,
3799,,223,14,13,11,26050.0,,4990466.0
3800,,1623,60,6,3,,,4805863.0
3802,,1341,5,5,5,,,11562627.0
3804,,210,62,4,12,169038.0,365.7,
3805,,2322,77,1,11,,29.45,16.94989
3806,,311,49,7,6,16010.0,3690.0,3136065.0
3807,,1669,20,4,1,40771.0,4330.0,79.78697
3808,,2023,19,15,12,1.70975,20767.0,
3809,,452,13,8,10,79689.0,162.56,
3811,,1209,52,4,6,109465.0,8272.0,17650070.0
3812,,1439,63,8,12,,48075.0,20122390.0
3813,2025-03-04,614,66,14,9,,14198.0,74.04516
3814,,2401,62,1,8,196965.0,,315354.2
3815,,1835,72,4,12,1051.83,14055.0,16050797.0
3816,,1409,19,3,9,115665.0,27427.0,212.11569
3817,2025-06-23,1631,76,9,3,,,182.14004
3819,,521,71,10,10,68401.0,,
3820,,2712,12,2,12,1.10245,,12807808.0
3822,,976,71,2,1,155257.0,21813.0,
3823,,2735,19,10,12,161418.0,,120481.82
3824,,2042,50,4,9,80967.0,14244.0,9063092.0
3825,,2025,65,1,6,65607.0,9080.0,12422849.0
3826,,335,43,9,9,96468.0,64.29,74.91857
3829,,2410,6,9,3,,,
3830,,3508,74,14,12,,,26281354.0
3831,,36,58,5,12,57864.0,,8112432.0
3832,,3643,47,1,6,,163.19,
3833,,2888,44,3,11,,282.39,84.04399
3834,,2610,77,10,2,41593.0,9622.0,44.13905
3835,,3813,67,9,12,,392.66,146.91428
3836,,3522,22,5,10,353.03,4390.0,
3837,,1675,38,5,11,-31680.0,3071.0,47439.11
3839,,1613,79,1,10,,4868.0,3932945.0
3840,,250,16,11,11,46108.0,,69.03757
3841,,2713,18,4,2,876.9,,70.62664
3842,,1979,13,12,5,175785.0,23484.0,
3843,,952,2,15,4,,10732.0,5121170.0
3844,,2927,50,5,4,1.62847,371.2,247409.11
3845,,2352,43,2,6,51864.0,5676.0,1427166.0
3846,,1511,35,12,4,,2028.0,39.21558
3847,,1467,17,3,1,65718.0,,9687933.0
3848,,804,40,12,6,,,53.50978
3849,,2965,12,10,10,29339.0,4062.0,18907.52
3850,2025-06-13,1842,37,5,2,,201.07,21874719.0
3852,,2115,78,11,2,1.5031,14569.0,19757833.0
3853,,818,68,13,9,,,9269944.0
3854,,2400,53,15,3,38612.0,26.65,1674262.0
3856,,2891,46,7,2,29159.0,,
3857,,1491,61,8,9,122200.0,179.29,
3858,,2987,14,1,1,1.61382,21294.0,4252177.0
3860,,907,10,1,2,20414.0,1147.0,5.96462
3861,,1342,48,6,2,117984.0,,7078397.0
3863,,2582,27,6,2,39189.0,23.26,6847811.0
3864,,2967,48,12,9,153567.0,19613.0,164172.42
3865,,1789,14,11,9,,57.85,60849.3
3867,2026-01-11,2244,34,8,7,174063.0,8784.0,
3868,,1750,23,15,11,1014.65,20270.0,12293114.0
3869,,294,57,6,8,1.96165,,94.45872
3870,,1166,1,4,7,40059.0,7029.0,3612056.0
3871,,2885,43,13,3,170618.0,10274.0,75.02794
3872,,404,56,1,2,143649.0,,267076.48
3873,,2911,57,12,6,141035.0,,17077062.0
3874,,2473,29,9,10,,10226.0,44.59832
3876,,2785,22,2,10,119368.0,18768.0,235798.48
3877,2025-08-03,2850,51,2,5,,104.04,76.01043
3878,,2030,15,11,2,67503.0,5419.0,2846502.0
3879,,2965,46,13,10,163485.0,391.85,
3880,,1593,23,5,10,,8067.0,4669355.0
3881,,1749,17,5,6,,,21923602.0
3882,,2726,3,9,7,,3323.0,62853.96
3883,,1505,43,7,11,34672.0,,27975.42
3884,,2812,16,6,6,,25082.0,245.89722
3885,,1397,73,14,3,1013.05,,19215494.0
3886,,2856,1,15,5,1430.09,21590.0,14946933.0
3887,,1789,60,12,12,81440.0,,114.10659
3890,,2604,40,13,9,121929.0,,12782807.0
3891,2025-11-18,2932,25,12,11,1541.81,18206.0,
3892,,219,11,7,11,129510.0,,
3893,,163,31,11,12,57088.0,14058.0,70749.36
3894,,1469,3,4,6,58275.0,100.34,84282.18
3895,,737,54,13,11,,3241.0,
3896,,2788,52,7,5,43339.0,5838.0,2381129.0
3897,,1212,66,2,8,94348.0,20888.0,7539166.0
3900,,1698,23,9,10,114220.0,25149.0,
3901,,2724,78,4,2,1.3751,115.62,
3902,2025-02-19,3689,29,4,12,190625.0,22348.0,
3903,,502,6,15,4,15502.0,28.99,7.26016
3904,,2883,1,8,6,,78.5,114862.38
3905,,590,52,5,7,76198.0,,119142.39
3906,,2204,93,6,8,152371.0,14324.0,48.53924
3907,,943,27,3,10,169351.0,42111.0,
3908,,2923,68,1,1,148809.0,29646.0,212.69962
3910,2025-11-21,381,61,7,6,,2329.0,
3911,,1075,34,13,7,66868.0,5150.0,89.59293
3912,,1425,19,10,6,79988.0,,
3913,,291,70,6,12,1800.98,13140.0,35835717.0
3914,,1634,47,5,2,107176.0,19772.0,15222460.0
3916,,2471,71,6,9,1.76639,18000.0,25362793.0
3917,,2933,27,4,5,134062.0,9989.0,
3918,,1074,69,10,10,1861.35,39523.0,16174848.0
3919,,1533,80,13,2,160977.0,300.02,11679202.0
3920,,1246,3,14,1,27451.0,5422.0,5001468.0
3921,,968,9,6,8,95061.0,127.6,
3922,,68,13,14,7,1.61205,300.43,24978093.0
3923,,334,40,10,3,,6475.0,2694230.0
3924,,2327,5,5,7,,9126.0,3682015.0
3925,,1807,50,1,7,1.00213,18237.0,
3926,,63,79,9,3,146998.0,18077.0,264.64341
3927,,505,53,3,11,,58.9,6191254.0
3928,,2364,39,6,3,1.06077,25879.0,14331525.0
3929,2025-09-23,172,73,3,3,,38926.0,146927.41
3930,,2388,25,13,11,1420.17,15701.0,16631656.0
3931,,2064,48,9,4,115813.0,183934.0,213554.64
3932,,1594,10,4,11,108047.0,22204.0,200.98925
3933,2025-10-05,935,7,5,1,,,94.40682
3934,,2736,42,8,6,1.50033,34833.0,27247990.0
